year,month,day,hour,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir,pm2.5,sensor_zone,sensor_noise,traffic_index
2012,12,8,12,-27,-5.0,1028.0,NW,167.62,0,0,16.0,residential,0.5984816282549883,11.269900551371432
2012,12,8,13,-27,-5.0,1027.0,NW,177.45,0,0,14.0,park,-0.41267333119895117,3.541634824936226
2012,12,8,14,-27,-4.0,1026.0,NW,186.39,0,0,17.0,residential,-1.6906531625415784,9.103716458542065
2012,12,8,15,-26,-4.0,1026.0,NW,193.54,0,0,14.0,residential,1.8707739149594265,3.2090320558478824
2012,12,8,16,-26,-5.0,1027.0,NW,202.48,0,0,14.0,residential,-1.5978387489849506,2.742380265760415
2012,12,8,17,-25,-7.0,1026.0,NW,209.63,0,0,13.0,industrial,0.4856834020082947,6.9673123093848925
2012,12,8,18,-25,-7.0,1027.0,NW,217.68,0,0,13.0,residential,0.37641382062526957,4.358899939962531
2012,12,8,19,-25,-7.0,1027.0,NW,225.73,0,0,14.0,residential,-0.13330895683892086,14.410837634946144
2012,12,8,20,-25,-7.0,1027.0,NW,235.56,0,0,15.0,residential,0.7437818148321571,24.814089876410268
2012,12,8,21,-24,-8.0,1028.0,NW,241.37,0,0,14.0,residential,-0.6814250857084738,6.441275318080142
2012,12,8,22,-24,-7.0,1028.0,NW,249.42,0,0,13.0,residential,-1.3941201007250845,6.179284210913474
2012,12,8,23,-25,-7.0,1028.0,NW,256.57,0,0,16.0,industrial,0.9816306855890676,7.467634625403638
2012,12,9,0,-25,-7.0,1028.0,NW,265.51,0,0,15.0,residential,0.6509326070020574,1.611571045443283
2012,12,9,1,-25,-8.0,1028.0,NW,272.66,0,0,17.0,residential,0.6882347424127436,6.352931167166283
2012,12,9,2,-25,-8.0,1029.0,NW,278.47,0,0,13.0,residential,0.19044614465954235,3.7345725271870873
2012,12,9,3,-24,-8.0,1028.0,NW,284.28,0,0,14.0,residential,1.2685523999865587,3.3906570502347164
2012,12,9,4,-25,-8.0,1028.0,NW,291.43,0,0,10.0,residential,1.859672964428473,3.897355356376281
2012,12,9,5,-25,-8.0,1027.0,NW,296.35,0,0,13.0,residential,-0.43186237195128063,3.206984898693431
2012,12,9,6,-24,-10.0,1027.0,NW,301.27,0,0,,industrial,-0.1324551909052382,3.471414762759658
2012,12,9,7,-23,-10.0,1028.0,NW,305.29,0,0,16.0,industrial,-3.2220849780996264,4.421502002120274
2012,12,9,8,-22,-9.0,1029.0,NW,309.31,0,0,15.0,industrial,0.45925094763145813,1.9761369222130196
2012,12,9,9,-23,-6.0,1029.0,NW,315.12,0,0,15.0,residential,1.7526523495051485,3.370160265371162
2012,12,9,10,-22,-4.0,1029.0,NW,319.14,0,0,19.0,park,-0.22968046654137697,2.709671347525215
2012,12,9,11,-23,-2.0,1028.0,NW,327.19,0,0,17.0,residential,-0.19650502634560038,5.018864572037757
2012,12,9,12,-24,-1.0,1027.0,NW,334.34,0,0,18.0,residential,0.49110016846113785,5.7995410197701185
2012,12,9,13,-26,0.0,1026.0,NW,341.49,0,0,21.0,residential,0.9324898301282405,4.104871331860751
2012,12,9,14,-26,1.0,1026.0,NW,348.64,0,0,20.0,residential,1.0994502306042633,3.5533708628902327
2012,12,9,15,-26,1.0,1025.0,NW,355.79,0,0,14.0,park,0.1773884918049379,3.6588759110065503
2012,12,9,16,-26,0.0,1025.0,NW,362.94,0,0,16.0,park,-0.8488577933381588,2.5681689954292315
2012,12,9,17,-23,0.0,1025.0,NW,368.75,0,0,21.0,industrial,-0.18847405078193524,5.0504479927537815
2012,12,9,18,-20,-5.0,1026.0,cv,0.89,0,0,27.0,residential,0.5068990597525816,2.8088629632372877
2012,12,9,19,-18,-8.0,1026.0,NE,3.13,0,0,28.0,park,-1.00102009303476,3.788792190834255
2012,12,9,20,-18,-5.0,1026.0,NW,1.79,0,0,43.0,residential,1.52847995858999,2.125564816650954
2012,12,9,21,-16,-6.0,1027.0,NE,3.13,0,0,51.0,industrial,-1.1600291041651527,9.121081381808795
2012,12,9,22,-16,-4.0,1027.0,NE,4.92,0,0,48.0,residential,-0.25234811399698737,4.787459239513722
2012,12,9,23,-16,-3.0,1027.0,NE,8.94,0,0,35.0,park,-1.0210552120701941,4.341212945330632
2012,12,10,0,-16,-5.0,1027.0,NW,3.13,0,0,37.0,park,-0.964413939292017,3.8772080199359533
2012,12,10,1,-16,-6.0,1027.0,NW,6.26,0,0,30.0,park,-0.15011100253804815,10.119153452539784
2012,12,10,2,-15,-6.0,1027.0,NW,9.39,0,0,22.0,park,0.5573053547246777,4.044295442509637
2012,12,10,3,-16,-4.0,1027.0,NW,12.52,0,0,29.0,park,-0.6248415314358878,3.29313831687463
2012,12,10,4,-16,-5.0,1027.0,NW,15.65,0,0,21.0,park,-0.3583502004934503,5.092989313687192
2012,12,10,5,-16,-6.0,1028.0,SE,1.79,0,0,27.0,residential,0.131966602246068,5.8450540036218825
2012,12,10,6,-15,-8.0,1028.0,NE,0.89,0,0,25.0,industrial,-1.2850247327854636,6.70330560466655
2012,12,10,7,-16,-10.0,1029.0,NE,1.78,0,0,38.0,industrial,0.2719813563269935,4.199727039773108
2012,12,10,8,-13,-7.0,1030.0,NW,3.13,0,0,59.0,park,-0.10988143986991991,3.0553116875497133
2012,12,10,9,-13,-3.0,1030.0,NW,6.26,0,0,102.0,park,-0.40394600138199205,2.7704095688321955
2012,12,10,10,-14,-2.0,1030.0,NW,8.05,0,0,78.0,industrial,-1.555384863819559,3.749866023299531
2012,12,10,11,-15,-2.0,1030.0,NW,9.84,0,0,68.0,park,-0.07622225599759175,3.5486815799660834
2012,12,10,12,-15,-1.0,1030.0,SE,1.79,0,0,62.0,industrial,0.30512881894660376,6.630084511987856
2012,12,10,13,-14,-1.0,1029.0,SE,3.58,0,0,75.0,industrial,-1.86429006294498,3.369389743586403
2012,12,10,14,-13,-1.0,1029.0,SE,6.71,0,0,82.0,residential,0.23083130659135537,3.5187007897242557
2012,12,10,15,-13,-1.0,1029.0,SE,8.5,0,0,96.0,industrial,-0.7705207365792877,4.791603023958951
2012,12,10,16,-13,-1.0,1029.0,SE,10.29,0,0,92.0,residential,0.9257895619789118,3.5735257952658817
2012,12,10,17,-13,-3.0,1030.0,NE,0.89,0,0,80.0,residential,1.4938530760820175,6.103774681506212
2012,12,10,18,-13,-6.0,1030.0,NE,1.78,0,0,97.0,industrial,0.4598425043752462,2.583238141184571
2012,12,10,19,-12,-5.0,1031.0,NE,2.67,0,0,104.0,park,0.2534801955737769,3.9318528855130803
2012,12,10,20,-11,-5.0,1031.0,SE,0.89,0,0,122.0,industrial,0.5359024509013973,2.9696202236100184
2012,12,10,21,-11,-5.0,1032.0,cv,0.89,0,0,117.0,residential,-1.2299740797872694,4.406699856491276
2012,12,10,22,-11,-6.0,1032.0,cv,1.34,0,0,120.0,park,-0.5711695221914159,4.117175960181607
2012,12,10,23,-10,-6.0,1032.0,cv,1.79,0,0,129.0,park,-1.2052379324680984,3.965640292650155
2012,12,11,0,-11,-7.0,1032.0,cv,2.68,0,0,179.0,residential,-0.8343350766753822,3.7078024892458408
2012,12,11,1,-11,-8.0,1032.0,cv,3.13,0,0,165.0,park,0.6562169871132287,3.912687502565673
2012,12,11,2,-13,-9.0,1032.0,cv,3.58,0,0,200.0,industrial,1.4104191251788403,3.882029069565756
2012,12,11,3,-11,-9.0,1032.0,cv,4.03,0,0,211.0,industrial,-0.5070981780380233,3.233046770750476
2012,12,11,4,-12,-9.0,1032.0,cv,4.48,0,0,146.0,industrial,0.46797527565150704,11.09167715380438
2012,12,11,5,-12,-10.0,1032.0,NE,0.89,0,0,107.0,park,0.809884114054641,3.3617871346197488
2012,12,11,6,-12,-10.0,1033.0,NW,1.79,0,0,116.0,park,0.4840097635115293,5.7044697123423935
2012,12,11,7,-12,-9.0,1033.0,NE,1.79,0,0,125.0,industrial,-2.0983621204305276,1.674701543664195
2012,12,11,8,-11,-9.0,1034.0,NW,1.79,0,0,148.0,park,0.22279909380730809,5.070702806127844
2012,12,11,9,-9,-5.0,1035.0,NW,4.92,0,0,95.0,industrial,0.5846816692556897,3.7570065186835926
2012,12,11,10,-9,-4.0,1035.0,NW,8.05,0,0,101.0,industrial,1.3143094219113327,4.092665988823486
2012,12,11,11,-10,-3.0,1034.0,NW,9.84,0,0,73.0,industrial,0.6251695460126591,3.6764588187822196
2012,12,11,12,-10,-1.0,1034.0,NW,11.63,0,0,107.0,residential,0.6065955558513443,5.738332555258178
2012,12,11,13,-12,0.0,1033.0,cv,0.89,0,0,114.0,residential,-0.8674988572885508,3.579426159776843
2012,12,11,14,-12,-1.0,1032.0,cv,1.78,0,0,115.0,residential,1.4546438430318367,3.6378939169927365
2012,12,11,15,-12,-1.0,1031.0,SE,1.79,0,0,111.0,park,-0.3611587130947271,6.790368598824581
2012,12,11,16,-11,-1.0,1031.0,SE,3.58,0,0,122.0,residential,-1.6618780491411966,3.0494064374810317
2012,12,11,17,-11,-3.0,1031.0,SE,5.37,0,0,167.0,park,-1.8384477439501592,2.421107942032033
2012,12,11,18,-11,-4.0,1032.0,SE,6.26,0,0,179.0,industrial,0.6070081942346484,10.84313963252607
2012,12,11,19,-11,-4.0,1032.0,SE,7.15,0,0,146.0,industrial,-1.9315126552564843,2.869001371322845
2012,12,11,20,-10,-4.0,1032.0,SE,8.94,0,0,146.0,industrial,-0.6208802718772073,8.540409839685855
2012,12,11,21,-11,-6.0,1032.0,SE,9.83,0,0,139.0,park,-1.0440705676496003,3.3678466439314745
2012,12,11,22,-9,-5.0,1032.0,SE,11.62,0,0,126.0,residential,-0.15324277460085667,2.3935613794222568
2012,12,11,23,-8,-5.0,1032.0,SE,12.51,0,0,151.0,residential,-0.2185928350826477,2.714301098990963
2012,12,12,0,-8,-5.0,1032.0,SE,14.3,0,0,154.0,residential,0.7534020159779935,1.8655472976708543
2012,12,12,1,-7,-5.0,1031.0,SE,16.09,0,0,142.0,residential,0.8342434770051654,3.1058673308551463
2012,12,12,2,-7,-5.0,1031.0,SE,17.88,0,0,140.0,park,-0.5990432351980629,2.5158054697256427
2012,12,12,3,-7,-5.0,1031.0,SE,19.67,0,0,180.0,industrial,-0.2766002816558185,2.0832888901687707
2012,12,12,4,-7,-5.0,1031.0,SE,21.46,0,0,205.0,park,-0.41137645710947446,6.230827016840149
2012,12,12,5,-7,-5.0,1031.0,SE,23.25,0,0,200.0,residential,0.7112329452544179,3.781967504206231
2012,12,12,6,-6,-5.0,1031.0,SE,25.04,0,0,184.0,residential,0.04159357903361772,5.517470172347508
2012,12,12,7,-5,-4.0,1030.0,SE,26.83,0,0,172.0,residential,0.5480101876624862,9.8633509191848
2012,12,12,8,-5,-4.0,1030.0,SE,28.62,0,0,149.0,industrial,-0.6676348096914788,4.381053805257415
2012,12,12,9,-5,-4.0,1030.0,SE,30.41,0,0,154.0,park,-1.9351582173291662,4.420168689116042
2012,12,12,10,-5,-4.0,1030.0,SE,32.2,1,0,121.0,residential,-0.41945467108234635,3.6445171770498472
2012,12,12,11,-4,-3.0,1030.0,SE,35.33,2,0,187.0,residential,-2.4161562525858784,4.53602370306757
2012,12,12,12,-4,-3.0,1029.0,SE,38.46,3,0,139.0,industrial,0.15794824809370075,3.7673125941333083
2012,12,12,13,-3,-2.0,1028.0,SE,41.59,4,0,111.0,residential,1.3945358387501385,2.6797328141384837
2012,12,12,14,-3,-2.0,1027.0,SE,44.72,5,0,110.0,park,0.2677233552162593,4.666598381488043
2012,12,12,15,-3,-2.0,1027.0,SE,46.51,6,0,121.0,residential,0.31198195203169904,6.269864027204125
2012,12,12,16,-3,-2.0,1027.0,cv,0.89,7,0,284.0,residential,0.7396305483558285,5.310050469443783
2012,12,12,17,-4,-2.0,1027.0,NE,1.79,8,0,277.0,industrial,-0.5509060145264313,8.759386621951387
2012,12,12,18,-4,-2.0,1027.0,NE,2.68,0,0,289.0,residential,0.22226586629446282,5.256707858074237
2012,12,12,19,-4,-2.0,1027.0,NE,3.57,0,0,281.0,residential,-1.7950822634668548,5.130062973414952
2012,12,12,20,-4,-3.0,1028.0,NW,1.79,0,0,277.0,park,0.4544488611427694,7.701040439160462
2012,12,12,21,-4,-3.0,1028.0,NE,0.89,0,0,287.0,park,0.48487160442933697,5.743498326611633
2012,12,12,22,-4,-3.0,1028.0,cv,0.45,0,0,290.0,residential,-0.1498144489223023,4.490281550618503
2012,12,12,23,-4,-3.0,1028.0,NE,0.89,0,0,259.0,residential,-1.2937832809221268,5.8263162994191635
2012,12,13,0,-4,-3.0,1028.0,NE,1.78,0,0,268.0,industrial,-1.566665091366712,5.301793161954536
2012,12,13,1,-4,-3.0,1028.0,SE,0.89,0,0,274.0,park,-0.30315214393602125,5.41183359977057
2012,12,13,2,-4,-3.0,1028.0,NE,0.89,0,0,281.0,industrial,-0.7528840048665497,9.18449693378911
2012,12,13,3,-4,-3.0,1028.0,cv,0.45,0,0,255.0,park,2.119562653793487,2.2415625980497556
2012,12,13,4,-4,-3.0,1027.0,NW,1.79,0,0,243.0,industrial,1.2855448718381546,2.2977800859499484
2012,12,13,5,-4,-3.0,1027.0,NW,3.58,0,0,247.0,park,-0.24378113563874246,9.605041042979845
2012,12,13,6,-4,-3.0,1027.0,NW,5.37,0,0,258.0,residential,-0.10502497199578112,17.47592720284632
2012,12,13,7,-4,-3.0,1027.0,NW,7.16,0,0,259.0,industrial,-0.13671463483099577,4.6982858680704895
2012,12,13,8,-4,-2.0,1028.0,NW,8.95,0,0,235.0,residential,-0.34149550525640837,5.1398467356487645
2012,12,13,9,-4,-2.0,1028.0,NW,12.08,0,0,214.0,park,-2.445022041441476,2.5239343299048995
2012,12,13,10,-4,-2.0,1028.0,NW,13.87,0,0,203.0,park,-0.3295929697383616,2.4399340542513546
2012,12,13,11,-4,-1.0,1028.0,NW,15.66,0,0,187.0,industrial,-0.5149196669480322,5.850714627459978
2012,12,13,12,-4,-1.0,1027.0,NW,18.79,0,0,185.0,industrial,0.2425083034463353,3.0387694082371173
2012,12,13,13,-5,-1.0,1026.0,NW,21.92,0,0,186.0,industrial,1.3292002039615947,3.7184229940886144
2012,12,13,14,-5,-1.0,1026.0,NW,23.71,0,0,196.0,park,-0.2736687662636084,3.9154618012106637
2012,12,13,15,-5,-1.0,1026.0,NW,25.5,0,0,204.0,industrial,0.5331125816165421,6.131773455368031
2012,12,13,16,-5,-1.0,1026.0,NW,27.29,0,0,208.0,park,1.0534388123829381,10.0448667501534
2012,12,13,17,-5,-1.0,1026.0,NW,30.42,0,0,203.0,park,0.6275733889690674,10.50101962817062
2012,12,13,18,-5,-1.0,1026.0,NW,33.55,0,0,197.0,park,-0.656901663978385,6.065997745500322
2012,12,13,19,-5,-1.0,1026.0,NW,36.68,0,0,202.0,industrial,-0.8331182624822743,3.218871025189077
2012,12,13,20,-5,-1.0,1026.0,NW,39.81,0,0,206.0,residential,1.1928345373825413,6.220573492865827
2012,12,13,21,-5,-1.0,1026.0,NW,42.94,1,0,212.0,park,1.6406261483973041,3.74548606308399
2012,12,13,22,-4,-1.0,1027.0,NW,46.07,2,0,205.0,residential,-0.384342258362287,3.8251571551348866
2012,12,13,23,-3,-2.0,1027.0,NW,49.2,3,0,217.0,industrial,1.3259056876734843,3.883624363339901
2012,12,14,0,-3,-2.0,1026.0,NW,52.33,4,0,205.0,residential,0.7394974409480382,4.863565782153588
2012,12,14,1,-2,-2.0,1026.0,NW,55.46,5,0,203.0,park,0.44352460220395784,4.24231018623225
2012,12,14,2,-2,-2.0,1026.0,NW,59.48,6,0,199.0,industrial,-0.5912028018263957,3.5935260308038774
2012,12,14,3,-2,-2.0,1025.0,NW,63.5,7,0,201.0,park,1.1930985090992918,4.6196438568541
2012,12,14,4,-2,-2.0,1025.0,NW,66.63,8,0,184.0,park,0.29751522798239427,5.067340553128855
2012,12,14,5,-2,-2.0,1024.0,NW,70.65,9,0,175.0,industrial,0.3945837403044677,18.55510831764248
2012,12,14,6,-2,-2.0,1024.0,NW,75.57,10,0,191.0,industrial,-0.7348458125856657,1.9897346449008206
2012,12,14,7,-2,-2.0,1024.0,NW,80.49,11,0,196.0,residential,-2.5236134099941188,3.4647327390240985
2012,12,14,8,-1,-1.0,1024.0,NW,85.41,12,0,200.0,industrial,0.09303021045035091,5.434846021413584
2012,12,14,9,-1,-1.0,1024.0,NW,90.33,13,0,219.0,industrial,1.0306336795699669,2.6671245244475865
2012,12,14,10,-1,0.0,1025.0,NW,94.35,14,0,241.0,industrial,-2.249606442413879,1.5892717828597989
2012,12,14,11,-1,0.0,1024.0,NW,98.37,15,0,240.0,park,-0.8880210086117665,6.27831513194031
2012,12,14,12,-1,0.0,1024.0,NW,102.39,16,0,231.0,industrial,0.5245585358662845,4.35955513786084
2012,12,14,13,-1,0.0,1023.0,NW,107.31,17,0,213.0,industrial,0.644816371513349,13.195301316654222
2012,12,14,14,0,1.0,1023.0,NW,109.1,18,0,210.0,industrial,-0.1142915066575765,5.259472912445165
2012,12,14,15,-1,1.0,1022.0,NW,110.89,19,0,197.0,park,0.17492310072134934,4.920797656092661
2012,12,14,16,0,1.0,1023.0,NW,111.78,0,0,204.0,residential,2.5207687904622906,5.492083200550776
2012,12,14,17,0,1.0,1023.0,NW,113.57,0,0,195.0,park,-0.3508915807470289,3.3497099711159404
2012,12,14,18,-1,1.0,1023.0,cv,0.89,0,0,199.0,residential,-0.12428877215605996,2.4596342350961518
2012,12,14,19,-1,1.0,1023.0,NE,0.89,0,0,207.0,industrial,1.1643107720791923,3.769558237275573
2012,12,14,20,-1,0.0,1023.0,NE,1.78,0,0,211.0,park,-0.5193286683021398,4.82030563110314
2012,12,14,21,0,0.0,1023.0,cv,0.45,0,0,225.0,residential,0.6930829949733903,4.990582568883395
2012,12,14,22,0,0.0,1023.0,cv,1.34,0,0,232.0,industrial,-0.9926048464578363,4.042775798675142
2012,12,14,23,0,0.0,1023.0,SE,0.89,0,0,221.0,residential,0.6365832805197601,5.377811703482763
2012,12,15,0,0,1.0,1023.0,SE,1.78,0,0,192.0,residential,-0.385543030554883,2.8950200540527775
2012,12,15,1,0,1.0,1023.0,SE,3.57,0,0,256.0,park,0.2341389130713272,10.435308658346534
2012,12,15,2,0,1.0,1023.0,SE,5.36,0,0,222.0,industrial,-0.33769003400253883,8.116914094381746
2012,12,15,3,0,1.0,1023.0,SE,7.15,0,0,215.0,park,1.0570791458070845,1.551805687238172
2012,12,15,4,0,1.0,1022.0,cv,0.89,0,0,209.0,residential,0.33915107984860193,6.198702689551454
2012,12,15,5,0,1.0,1022.0,SE,1.79,0,0,227.0,industrial,1.520112264897357,3.963374455071893
2012,12,15,6,0,1.0,1022.0,SE,3.58,0,0,222.0,industrial,1.4456941596367836,4.13926028118185
2012,12,15,7,0,1.0,1023.0,SE,5.37,0,0,197.0,residential,0.8593534267218348,4.197719104901867
2012,12,15,8,-1,-1.0,1023.0,cv,0.89,0,0,186.0,industrial,0.5634658868322853,3.31633940432646
2012,12,15,9,0,1.0,1023.0,NE,0.89,0,0,172.0,industrial,-0.14116696514609592,5.2455123480678045
2012,12,15,10,1,1.0,1024.0,cv,0.89,0,0,226.0,park,2.4933972150342445,4.100449293670529
2012,12,15,11,1,2.0,1024.0,cv,1.34,0,0,324.0,park,-1.1752464772714313,5.080680413449369
2012,12,15,12,0,2.0,1023.0,cv,2.23,0,0,276.0,industrial,0.8868659928076762,7.686891799130681
2012,12,15,13,0,2.0,1023.0,cv,3.12,0,0,305.0,residential,-0.5233069869281916,6.200220485130963
2012,12,15,14,0,3.0,1023.0,cv,4.01,0,0,322.0,residential,2.122259076619751,6.235993920254671
2012,12,15,15,0,3.0,1023.0,SE,3.13,0,0,284.0,park,0.5312078018696382,7.343113805031255
2012,12,15,16,0,3.0,1023.0,cv,0.89,0,0,271.0,park,-0.14084268734921596,5.513941569481695
2012,12,15,17,0,3.0,1024.0,NW,3.13,0,0,260.0,industrial,0.33488248117370156,3.6453109344909373
2012,12,15,18,-1,2.0,1024.0,cv,0.89,0,0,290.0,industrial,-0.6013425335971151,8.392472051423937
2012,12,15,19,-2,-1.0,1025.0,SE,1.79,0,0,323.0,industrial,-1.7406878362890676,9.3647090040384
2012,12,15,20,-2,-2.0,1026.0,cv,0.89,0,0,348.0,residential,0.051655101242244574,9.16556154237129
2012,12,15,21,-1,0.0,1026.0,cv,1.78,0,0,343.0,industrial,-1.4978858024836266,7.272926841711839
2012,12,15,22,0,1.0,1028.0,SE,1.79,0,0,309.0,residential,-0.7300315867601805,1.7259329662679876
2012,12,15,23,0,1.0,1028.0,SE,3.58,0,0,299.0,park,-1.5630835805341414,3.685628834848652
2012,12,16,0,0,1.0,1028.0,cv,0.89,0,0,335.0,park,-0.7956914186639257,4.277582837117951
2012,12,16,1,-1,1.0,1028.0,SE,3.13,0,0,284.0,park,-1.6483982273084947,2.6938873759415323
2012,12,16,2,0,0.0,1028.0,SE,7.15,0,1,262.0,industrial,0.3325799777065802,4.283297049615575
2012,12,16,3,0,0.0,1028.0,SE,8.94,0,0,251.0,industrial,1.709068079480685,5.044152094655486
2012,12,16,4,0,0.0,1027.0,SE,12.96,0,1,243.0,industrial,-0.3651337001299424,3.664340458320394
2012,12,16,5,-1,0.0,1027.0,SE,16.98,0,2,218.0,industrial,-1.634146425437596,5.620459205093782
2012,12,16,6,-1,-1.0,1028.0,SE,21.0,0,3,124.0,industrial,0.3478231231143314,3.1070891754079866
2012,12,16,7,-2,-2.0,1028.0,SE,25.02,0,0,96.0,park,-1.710756007770531,2.610323934546266
2012,12,16,8,-3,-2.0,1028.0,SE,29.04,1,0,91.0,residential,0.5887920898390318,3.3222868830836494
2012,12,16,9,-4,-2.0,1028.0,SE,33.96,2,0,76.0,industrial,0.6874738267320553,2.916566200217663
2012,12,16,10,-4,-2.0,1029.0,SE,37.09,3,0,71.0,park,-3.2021861435248535,8.1018812691623
2012,12,16,11,-5,-2.0,1029.0,SE,40.22,4,0,76.0,residential,1.6868283745456916,2.436017578221847
2012,12,16,12,-5,-2.0,1028.0,SE,42.01,5,0,69.0,industrial,0.17054367106325577,7.347442150735359
2012,12,16,13,-5,-2.0,1027.0,SE,43.8,6,0,70.0,park,0.33304217340661446,3.1055394766540485
2012,12,16,14,-4,-2.0,1027.0,cv,0.89,7,0,72.0,park,-0.35477280350501667,7.3268990602466735
2012,12,16,15,-5,-2.0,1026.0,SE,1.79,8,0,78.0,park,-0.17346964159572123,3.9176414268392614
2012,12,16,16,-4,-2.0,1026.0,SE,3.58,0,0,85.0,park,0.03727382613752473,2.8523337319156843
2012,12,16,17,-4,-2.0,1027.0,cv,0.89,0,0,94.0,industrial,0.660175283280569,7.2576700659692275
2012,12,16,18,-4,-2.0,1027.0,SE,0.89,0,0,101.0,park,0.9956310251791923,4.254641807633169
2012,12,16,19,-4,-2.0,1028.0,NE,0.89,0,0,112.0,park,-1.6167553073432857,3.0536284748771916
2012,12,16,20,-4,-2.0,1029.0,cv,0.89,0,0,115.0,park,-0.4066617382345225,21.63346677200262
2012,12,16,21,-3,-2.0,1029.0,NE,1.79,0,0,138.0,residential,1.924576779919342,4.275829912723269
2012,12,16,22,-3,-2.0,1029.0,NW,3.13,0,0,155.0,residential,1.2663543292017125,15.457482065418874
2012,12,16,23,-4,-2.0,1030.0,NW,6.26,0,0,141.0,residential,-1.2111316451309484,4.798938984299749
2012,12,17,0,-3,-2.0,1030.0,NW,9.39,0,0,147.0,industrial,0.29780102317253787,8.826734962953104
2012,12,17,1,-5,-4.0,1030.0,NW,11.18,0,0,138.0,park,-1.1536508093165359,3.513943127836861
2012,12,17,2,-5,-5.0,1031.0,cv,0.89,0,0,86.0,park,0.8083614013209007,4.32109455227557
2012,12,17,3,-6,-5.0,1031.0,NW,1.79,0,0,28.0,residential,1.8164860677258428,9.84519792410567
2012,12,17,4,-10,-3.0,1031.0,NW,8.94,0,0,19.0,industrial,-1.538197653450187,4.729300216865494
2012,12,17,5,-11,-3.0,1032.0,NW,16.09,0,0,20.0,residential,-0.5873678555231554,2.490430841418286
2012,12,17,6,-12,-4.0,1033.0,NW,21.9,0,0,21.0,residential,1.5250298556896544,2.819022907072872
2012,12,17,7,-13,-4.0,1033.0,NW,29.95,0,0,20.0,residential,0.057162738434673864,7.457899191070317
2012,12,17,8,-15,-3.0,1035.0,NW,41.13,0,0,17.0,park,-0.3171595576455883,10.172493850952705
2012,12,17,9,-15,-3.0,1036.0,NW,49.18,0,0,16.0,industrial,0.6322120583916954,2.2159536129416177
2012,12,17,10,-14,-2.0,1036.0,NW,56.33,0,0,14.0,industrial,0.08214153196090597,2.6678314251940844
2012,12,17,11,-13,-2.0,1036.0,NW,63.48,0,0,13.0,residential,-0.2346898348074715,2.741327674493946
2012,12,17,12,-14,-1.0,1036.0,NW,70.63,0,0,18.0,residential,0.265570973247433,2.3601520054377034
2012,12,17,13,-14,-1.0,1035.0,NW,78.68,0,0,19.0,residential,0.024252853287138186,4.868432875164158
2012,12,17,14,-13,-1.0,1034.0,NW,86.73,0,0,16.0,residential,-2.2666028922840336,2.718273583399029
2012,12,17,15,-13,-1.0,1034.0,NW,93.88,0,0,19.0,residential,1.082608170684676,5.8763403792348345
2012,12,17,16,-14,-2.0,1035.0,NW,99.69,0,0,22.0,industrial,0.7065169160498664,4.488640207894163
2012,12,17,17,-16,-2.0,1035.0,NW,107.74,0,0,20.0,residential,0.3086170203476616,4.911534613778075
2012,12,17,18,-17,-3.0,1036.0,NW,116.68,0,0,22.0,park,1.342728488339423,3.2123296874504175
2012,12,17,19,-17,-4.0,1036.0,NW,123.83,0,0,22.0,residential,-0.5015235879630565,3.62590465798166
2012,12,17,20,-18,-4.0,1036.0,NW,130.98,0,0,17.0,park,-0.9280937429752686,12.524799467357711
2012,12,17,21,-17,-5.0,1037.0,NW,135.9,0,0,20.0,residential,-2.209196746443011,7.353571607297769
2012,12,17,22,-19,-5.0,1038.0,NW,143.05,0,0,24.0,residential,-0.39669914872469086,7.339948308274105
2012,12,17,23,-18,-5.0,1038.0,NW,151.1,0,0,23.0,park,-0.8991260020531944,4.239408930011675
2012,12,18,0,-18,-6.0,1038.0,NW,160.04,0,0,17.0,park,0.09353148823803906,5.692927040886037
2012,12,18,1,-19,-6.0,1039.0,NW,165.85,0,0,18.0,park,-0.9369115784593662,4.39679990509171
2012,12,18,2,-18,-9.0,1039.0,NW,169.87,0,0,22.0,residential,-1.3465940783811974,1.7515529266401193
2012,12,18,3,-18,-9.0,1039.0,NW,173.0,0,0,16.0,residential,1.9627159008906208,2.401482001085302
2012,12,18,4,-19,-9.0,1038.0,NE,3.13,0,0,18.0,park,0.2352708177196352,4.1601669540235635
2012,12,18,5,-19,-10.0,1038.0,NW,4.02,0,0,17.0,industrial,0.272085772812419,5.242627229471402
2012,12,18,6,-19,-9.0,1038.0,NE,3.13,0,0,13.0,industrial,-0.34269393614861904,5.519258532279005
2012,12,18,7,-19,-9.0,1039.0,NE,7.15,0,0,21.0,industrial,0.36753366881079963,3.5963064504714373
2012,12,18,8,-19,-9.0,1039.0,cv,0.45,0,0,17.0,park,0.2155186647921012,8.651191132415722
2012,12,18,9,-18,-7.0,1039.0,NW,3.13,0,0,37.0,residential,-0.4457071453575974,6.952255888975927
2012,12,18,10,-18,-4.0,1038.0,NW,7.15,0,0,24.0,industrial,1.2499579304849937,0.8268571317430721
2012,12,18,11,-18,-5.0,1038.0,NE,3.13,0,0,31.0,residential,-1.1249761009455594,2.2357562935341604
2012,12,18,12,-18,-4.0,1037.0,NE,6.26,0,0,25.0,industrial,0.026245861134015214,5.18925931699502
2012,12,18,13,-16,-3.0,1035.0,SE,1.79,0,0,29.0,park,1.0389505461850792,3.1437016811183263
